order_id,order_date,customer_id,product_category,quantity,price
1586,2023-02-24,5027,Beauty,4,8.99
1587,2023-07-08,5028,,1,120.0
1588,2023-08-18,5029,Toys,1,145.0
1589,2023-12-19,5030,Home,2,75.0
1590,2023-01-06,5001,Electronics,1,899.99
1591,2023-09-06,5002,Clothing,2,25.5
1592,2023-02-13,5003,Home,4,15.0
1593,2023-03-06,5004,Clothing,1,45.0
1594,2023-05-31,5005,,2,120.0
1595,2023-09-24,5006,Home,1,250.0
1596,2023-03-24,5007,Electronics,3,15.99
1597,2023-09-04,5008,Clothing,5,10.0
1597,2023-09-04,5008,Clothing,5,10.0
1598,2023-09-21,5009,Sports,1,450.0
1599,2023-08-06,5010,Home,2,45.5
1600,2023-08-09,5011,Beauty,3,12.99
1601,2023-09-12,5012,Toys,1,59.99
1602,2023-01-22,5013,Electronics,1,1200.0
1603,2023-06-30,5014,Sports,4,18.5
1604,2023-02-23,5015,Beauty,2,35.0
1605,2023-09-06,5016,Clothing,1,85.0
1606,2023-08-26,5017,Toys,5,9.99
1607,2023-02-22,5018,Home,1,199.99
1608,2023-07-06,5019,Electronics,2,45.0
1609,2023-10-25,5020,Sports,1,89.0
1610,2023-05-04,5021,Beauty,1,110.0
1611,2023-10-04,5022,Clothing,3,22.5
1612,2023-02-10,5023,Toys,2,15.0
1613,2023-12-04,5024,Home,4,12.5
1614,2023-08-21,5025,Electronics,1,350.0
1615,2023-07-19,5026,Sports,2,65.0
1616,2023-05-23,5027,Beauty,4,8.99
1617,2023-03-14,5028,Clothing,1,120.0
1618,2023-09-21,5029,Toys,1,145.0
1619,2023-07-03,5030,Home,2,75.0
1620,2023-06-01,5001,Electronics,1,899.99
1621,2023-03-11,5002,Clothing,2,25.5
1622,2023-01-24,5003,Home,4,
1623,2023-12-07,5004,Clothing,1,45.0
1624,2023-03-23,5005,Sports,2,120.0
1625,2023-02-01,5006,Home,1,250.0
1626,2023-06-20,5007,Electronics,3,15.99
1627,2023-05-13,5008,Clothing,5,10.0
1628,2023-11-22,5009,Sports,1,450.0
1629,2023-06-15,5010,Home,2,45.5
1630,2023-06-30,5011,Beauty,3,12.99
1631,2023-07-07,5012,Toys,1,59.99
1632,2023-12-16,5013,Electronics,1,1200.0
1633,2023-05-19,5014,Sports,4,18.5
1634,2023-07-10,5015,Beauty,2,35.0
1635,2023-04-10,5016,Clothing,1,85.0
1636,2023-05-21,5017,Toys,5,9.99
1637,2023-11-18,5018,Home,1,199.99
1638,2023-07-02,5019,Electronics,2,45.0
1639,2023-12-25,5020,Sports,1,89.0
1640,2023-10-30,5021,Beauty,1,110.0
1641,2023-08-04,5022,Clothing,3,22.5
1642,2023-08-23,5023,Toys,2,15.0
1643,2023-06-09,5024,Home,4,12.5
1644,2023-11-13,5025,Electronics,1,350.0
1645,2023-12-31,5026,Sports,2,65.0
1646,2023-09-22,5027,Beauty,4,8.99
1647,2023-08-20,5028,Clothing,1,120.0
1648,2023-04-30,5029,Toys,1,145.0
1649,2023-04-19,5030,Home,2,75.0
1650,2023-02-07,5001,Electronics,1,899.99
1651,2023-06-30,5002,Clothing,2,25.5
1652,2023-03-04,5003,Home,4,15.0
1653,2023-12-18,5004,Clothing,1,45.0
1654,2023-03-03,5005,Sports,2,120.0
1655,2023-08-23,5006,Home,1,250.0
1656,2023-10-21,5007,Electronics,3,15.99
1657,2023-08-01,5008,Clothing,5,10.0
1658,2023-05-19,5009,Sports,1,450.0
1659,2023-12-12,5010,Home,2,45.5
1660,2023-01-07,5011,Beauty,3,12.99
1661,2023-03-29,5012,Toys,1,59.99
1662,2023-08-21,5013,Electronics,1,1200.0
1663,2023-09-12,5014,Sports,4,18.5
1664,2023-10-22,5015,Beauty,2,35.0
1665,2023-09-12,5016,Clothing,1,85.0
1666,2023-03-09,5017,Toys,5,9.99
1667,2023-02-25,5018,Home,1,199.99
1668,2023-10-02,5019,Electronics,2,45.0
1669,2023-06-09,5020,Sports,1,89.0
1670,2023-10-27,5021,Beauty,1,110.0
1671,2023-05-26,5022,Clothing,3,22.5
1672,2023-04-13,5023,Toys,2,15.0
1673,2023-08-13,5024,Home,4,12.5
1674,2023-10-17,5025,,1,350.0
1675,2023-10-10,5026,Sports,2,65.0
1676,2023-03-29,5027,Beauty,4,8.99
1677,2023-05-12,5028,Clothing,1,120.0
1678,2023-01-03,5029,Toys,1,145.0
1679,2023-12-03,5030,Home,2,75.0
1680,2023-12-08,5001,Electronics,1,899.99
1681,2023-02-25,5002,Clothing,2,25.5
1682,2023-07-26,5003,Home,4,15.0
1683,2023-09-14,5004,Clothing,1,45.0
1684,2023-09-12,5005,Sports,2,120.0
1685,2023-05-29,5006,Home,1,250.0
1686,2023-12-20,5007,Electronics,3,15.99
1686,2023-12-20,5007,Electronics,3,15.99
1687,2023-07-21,5008,Clothing,5,10.0
1688,2023-11-23,5009,,1,450.0
1689,2023-08-08,5010,Home,2,45.5
1690,2023-08-30,5011,Beauty,3,12.99
1691,2023-01-30,5012,Toys,1,59.99
1692,2023-01-05,5013,Electronics,1,1200.0
1693,2023-03-29,5014,Sports,4,18.5
1694,2023-06-06,5015,Beauty,2,35.0
1695,2023-03-17,5016,Clothing,1,85.0
1696,2023-05-09,5017,Toys,5,9.99
1697,2023-04-12,5018,Home,1,199.99
1698,2023-06-04,5019,Electronics,2,45.0
1699,2023-09-03,5020,Sports,1,89.0
1700,2023-02-26,5021,Beauty,1,110.0
1701,2023-12-25,5022,Clothing,3,22.5
1702,2023-11-11,5023,Toys,2,15.0
1703,2023-12-08,5024,Home,4,12.5
1704,2023-02-09,5025,Electronics,1,350.0
1705,2023-04-25,5026,Sports,2,65.0
1706,2023-04-28,5027,Beauty,4,8.99
1707,2023-07-25,5028,Clothing,1,120.0
1708,2023-08-18,5029,Toys,1,145.0
1709,2023-05-11,5030,Home,2,75.0
1710,2023-12-07,5001,Electronics,1,899.99
1711,2023-08-05,5002,Clothing,2,25.5
1712,2023-08-01,5003,Home,4,15.0
1713,2023-05-13,5004,Clothing,1,45.0
1714,2023-10-22,5005,Sports,2,120.0
1715,2023-12-05,5006,Home,1,250.0
1716,2023-04-10,5007,Electronics,3,15.99
1717,2023-10-04,5008,Clothing,5,10.0
1718,2023-08-05,5009,Sports,1,450.0
1719,2023-12-22,5010,Home,2,45.5
1720,2023-12-09,5011,Beauty,3,12.99
1721,2023-05-08,5012,Toys,1,59.99
1722,2023-02-19,5013,Electronics,1,1200.0
1723,2023-12-02,5014,Sports,4,18.5
1724,2023-09-30,5015,Beauty,2,35.0
1725,2023-09-12,5016,Clothing,1,85.0
1726,2023-11-03,5017,Toys,5,9.99
1727,2023-03-22,5018,Home,1,199.99
1728,2023-05-09,5019,Electronics,2,
1729,2023-11-10,5020,Sports,1,89.0
1730,2023-01-25,5021,Beauty,1,110.0
1731,2023-11-07,5022,Clothing,3,22.5
1732,2023-01-13,5023,Toys,2,15.0
1733,2023-09-13,5024,Home,4,12.5
1734,2023-02-11,5025,Electronics,1,350.0
1735,2023-02-17,5026,Sports,2,65.0
1736,2023-11-18,5027,Beauty,4,8.99
1737,2023-08-21,5028,Clothing,1,120.0
1738,2023-08-14,5029,Toys,1,145.0
1739,2023-02-05,5030,Home,2,75.0
1740,2023-11-24,5001,Electronics,1,899.99
1741,2023-07-30,5002,Clothing,2,25.5
1742,2023-04-24,5003,Home,4,15.0
1743,2023-12-31,5004,Clothing,1,45.0
1744,2023-09-24,5005,Sports,2,120.0
1745,2023-07-20,5006,Home,1,250.0
1746,2023-03-24,5007,Electronics,3,15.99
1747,2023-12-24,5008,Clothing,5,10.0
1748,2023-06-24,5009,Sports,1,450.0
1749,2023-01-09,5010,Home,2,45.5
1750,2023-02-24,5011,,3,12.99
1751,2023-05-07,5012,Toys,1,59.99
1752,2023-04-13,5013,Electronics,1,1200.0
1753,2023-02-07,5014,Sports,4,18.5
1754,2023-12-15,5015,Beauty,2,35.0
1755,2023-07-05,5016,Clothing,1,85.0
1756,2023-09-18,5017,Toys,5,9.99
1757,2023-09-17,5018,Home,1,199.99
1758,2023-06-14,5019,Electronics,2,45.0
1759,2023-05-28,5020,Sports,1,89.0
1760,2023-02-12,5021,Beauty,1,110.0
1761,2023-12-27,5022,Clothing,3,22.5
1762,2023-12-18,5023,Toys,2,15.0
1763,2023-09-09,5024,Home,4,12.5
1764,2023-10-30,5025,Electronics,1,350.0
1765,2023-03-21,5026,Sports,2,65.0
1766,2023-07-04,5027,Beauty,4,8.99
1767,2023-11-03,5028,Clothing,1,120.0
1768,2023-08-06,5029,Toys,1,145.0
1769,2023-03-11,5030,Home,2,75.0
1770,2023-06-20,5001,,1,899.99
1771,2023-04-11,5002,Clothing,2,25.5
1772,2023-12-22,5003,Home,4,15.0
1773,2023-11-29,5004,Clothing,1,45.0
1774,2023-04-12,5005,Sports,2,120.0
1775,2023-02-12,5006,Home,1,250.0
1776,2023-01-16,5007,Electronics,3,15.99
1777,2023-04-08,5008,Clothing,5,10.0
1778,2023-02-04,5009,Sports,1,450.0
1779,2023-11-03,5010,Home,2,45.5
1780,2023-10-30,5011,Beauty,3,12.99
1781,2023-04-15,5012,Toys,1,59.99
1782,2023-04-09,5013,Electronics,1,1200.0
1783,2023-09-16,5014,Sports,4,18.5
1784,2023-12-12,5015,Beauty,2,35.0
1785,2023-07-11,5016,Clothing,1,85.0
1786,2023-10-22,5017,Toys,5,9.99
1787,2023-05-13,5018,Home,1,199.99
1788,2023-05-27,5019,Electronics,2,45.0
1789,2023-02-10,5020,Sports,1,89.0
1790,2023-06-27,5021,Beauty,1,110.0
1791,2023-02-03,5022,Clothing,3,22.5
1792,2023-04-22,5023,Toys,2,15.0
1793,2023-04-06,5024,Home,4,12.5
1794,2023-10-25,5025,,1,350.0
1795,2023-11-30,5026,Sports,2,65.0
1796,2023-01-24,5027,Beauty,4,8.99
1797,2023-02-17,5028,Clothing,1,120.0
1798,2023-02-05,5029,Toys,1,145.0
1799,2023-10-17,5030,Home,2,75.0
1799,2023-10-17,5030,Home,2,75.0
1800,2023-07-10,5001,Electronics,1,899.99
1801,2023-08-03,5002,Clothing,2,25.5
1802,2023-09-18,5003,Home,4,15.0
1803,2023-05-04,5004,Clothing,1,45.0
1804,2023-09-28,5005,Sports,2,120.0
1805,2023-10-01,5006,Home,1,250.0
1806,2023-08-18,5007,Electronics,3,15.99
1807,2023-07-25,5008,Clothing,5,10.0
1808,2023-11-15,5009,Sports,1,450.0
1809,2023-11-03,5010,Home,2,45.5
1810,2023-02-09,5011,Beauty,3,12.99
1811,2023-09-06,5012,Toys,1,59.99
1812,2023-04-10,5013,Electronics,1,1200.0
1813,2023-11-20,5014,Sports,4,18.5
1814,2023-05-11,5015,Beauty,2,35.0
1815,2023-04-04,5016,Clothing,1,85.0
1816,2023-05-15,5017,Toys,5,9.99
1817,2023-10-11,5018,Home,1,199.99
1818,2023-07-01,5019,Electronics,2,45.0
1819,2023-06-19,5020,Sports,1,89.0
1820,2023-05-24,5021,Beauty,1,110.0
1821,2023-10-21,5022,Clothing,3,22.5
1822,2023-12-24,5023,Toys,2,15.0
1823,2023-12-11,5024,Home,4,12.5
1824,2023-02-11,5025,Electronics,1,350.0
1825,2023-11-11,5026,Sports,2,65.0
1826,2023-06-26,5027,Beauty,4,8.99
1827,2023-03-06,5028,Clothing,1,120.0
1828,2023-06-08,5029,Toys,1,145.0
1829,2023-04-23,5030,Home,2,75.0
1830,2023-10-10,5001,Electronics,1,899.99
1831,2023-10-20,5002,Clothing,2,25.5
1832,2023-02-22,5003,Home,4,15.0
1833,2023-06-03,5004,Clothing,1,45.0
1834,2023-05-21,5005,Sports,2,120.0
1835,2023-10-30,5006,Home,1,250.0
1836,2023-01-02,5007,Electronics,3,15.99
1837,2023-05-27,5008,Clothing,5,10.0
1838,2023-10-07,5009,Sports,1,450.0
1839,2023-07-22,5010,Home,2,45.5
1840,2023-11-14,5011,Beauty,3,12.99
1841,2023-04-16,5012,Toys,1,59.99
1842,2023-12-11,5013,Electronics,1,1200.0
1843,2023-04-03,5014,Sports,4,18.5
1844,2023-02-15,5015,Beauty,2,35.0
1845,2023-07-30,5016,Clothing,1,85.0
1846,2023-06-17,5017,Toys,5,9.99
1847,2023-02-25,5018,Home,1,199.99
1848,2023-10-12,5019,Electronics,2,45.0
1849,2023-09-30,5020,Sports,1,89.0
1850,2023-05-09,5021,Beauty,1,110.0
1850,2023-05-09,5021,Beauty,1,110.0
1851,2023-04-09,5022,Clothing,3,22.5
1852,2023-10-13,5023,Toys,2,15.0
1853,2023-03-19,5024,Home,4,12.5
1854,2023-05-18,5025,Electronics,1,350.0
1855,2023-01-06,5026,Sports,2,65.0
1856,2023-03-17,5027,Beauty,4,8.99
1857,2023-12-11,5028,Clothing,1,120.0
1858,2023-08-08,5029,Toys,1,145.0
1859,2023-07-02,5030,Home,2,75.0
1860,2023-10-06,5001,Electronics,1,899.99
1861,2023-05-05,5002,Clothing,2,25.5
1862,2023-08-03,5003,Home,4,15.0
1863,2023-07-09,5004,Clothing,1,45.0
1864,2023-02-08,5005,Sports,2,120.0
1865,2023-09-28,5006,Home,1,250.0
1866,2023-11-03,5007,Electronics,3,15.99
1867,2023-04-23,5008,Clothing,5,10.0
1868,2023-07-11,5009,Sports,1,450.0
1869,2023-07-09,5010,Home,2,45.5
1870,2023-07-04,5011,Beauty,3,12.99
1871,2023-05-12,5012,Toys,1,59.99
1872,2023-04-30,5013,Electronics,1,
1873,2023-01-20,5014,Sports,4,18.5
1874,2023-12-12,5015,Beauty,2,35.0
1875,2023-06-07,5016,Clothing,1,85.0
1876,2023-10-21,5017,Toys,5,9.99
1877,2023-12-11,5018,Home,1,
1878,2023-02-04,5019,Electronics,2,45.0
1879,2023-06-29,5020,Sports,1,89.0
1880,2023-03-22,5021,Beauty,1,110.0
1881,2023-08-19,5022,Clothing,3,22.5
1882,2023-05-09,5023,Toys,2,15.0
1883,2023-08-03,5024,Home,4,12.5
1884,2023-05-15,5025,Electronics,1,350.0
1885,2023-01-28,5026,Sports,2,65.0
1886,2023-01-13,5027,Beauty,4,8.99
1887,2023-09-13,5028,Clothing,1,120.0
1888,2023-07-27,5029,Toys,1,145.0
1888,2023-07-27,5029,Toys,1,145.0
1889,2023-07-02,5030,Home,2,75.0
1890,2023-02-24,5001,Electronics,1,899.99
1891,2023-11-09,5002,Clothing,2,25.5
1892,2023-06-23,5003,Home,4,15.0
1893,2023-06-05,5004,Clothing,1,45.0
1894,2023-01-02,5005,Sports,2,120.0
1895,2023-06-25,5006,Home,1,250.0
1896,2023-03-07,5007,Electronics,3,15.99
1897,2023-08-15,5008,Clothing,5,10.0
1898,2023-08-14,5009,Sports,1,450.0
1898,2023-08-14,5009,Sports,1,450.0
1899,2023-03-16,5010,Home,2,45.5
1900,2023-01-20,5011,Beauty,3,12.99
1901,2023-03-04,5012,Toys,1,59.99
1902,2023-08-14,5013,Electronics,1,1200.0
1903,2023-01-02,5014,Sports,4,18.5
1904,2023-05-01,5015,Beauty,2,35.0
1905,2023-05-14,5016,Clothing,1,85.0
1905,2023-05-14,5016,Clothing,1,85.0
1906,2023-01-22,5017,Toys,5,9.99
1907,2023-08-18,5018,Home,1,199.99
1908,2023-10-03,5019,,2,45.0
1909,2023-02-19,5020,Sports,1,
1910,2023-09-19,5021,Beauty,1,110.0
1911,2023-02-25,5022,Clothing,3,22.5
1912,2023-04-26,5023,Toys,2,
1913,2023-03-10,5024,Home,4,12.5
1914,2023-11-22,5025,Electronics,1,350.0
1915,2023-01-13,5026,Sports,2,65.0
1916,2023-01-28,5027,Beauty,4,8.99
1917,2023-05-02,5028,Clothing,1,120.0
1918,2023-10-11,5029,Toys,1,145.0
1919,2023-01-04,5030,Home,2,75.0
1920,2023-03-09,5001,Electronics,1,899.99
1921,2023-08-30,5002,Clothing,2,25.5
1922,2023-05-27,5003,Home,4,15.0
1923,2023-02-26,5004,Clothing,1,45.0
1924,2023-09-25,5005,Sports,2,120.0
1925,2023-06-13,5006,Home,1,250.0
1926,2023-04-06,5007,Electronics,3,15.99
1927,2023-08-18,5008,Clothing,5,10.0
1928,2023-10-19,5009,Sports,1,450.0
1929,2023-08-12,5010,Home,2,45.5
1930,2023-11-09,5011,Beauty,3,12.99
1931,2023-10-17,5012,Toys,1,59.99
1932,2023-10-02,5013,Electronics,1,1200.0
1933,2023-08-31,5014,Sports,4,18.5
1934,2023-09-13,5015,Beauty,2,35.0
1935,2023-04-28,5016,Clothing,1,85.0
1936,2023-09-16,5017,Toys,5,9.99
1937,2023-08-04,5018,Home,1,199.99
1938,2023-06-08,5019,Electronics,2,45.0
1939,2023-12-25,5020,Sports,1,89.0
1940,2023-01-25,5021,Beauty,1,110.0
1941,2023-05-21,5022,Clothing,3,22.5
1942,2023-12-16,5023,Toys,2,15.0
1943,2023-11-09,5024,Home,4,12.5
1944,2023-04-23,5025,Electronics,1,350.0
1945,2023-09-07,5026,Sports,2,65.0
1946,2023-05-24,5027,Beauty,4,8.99
1947,2023-01-12,5028,Clothing,1,120.0
1948,2023-01-20,5029,Toys,1,145.0
1949,2023-07-10,5030,Home,2,75.0
1950,2023-02-12,5001,Electronics,1,899.99
1951,2023-04-06,5002,Clothing,2,25.5
1952,2023-02-03,5003,Home,4,15.0
1953,2023-10-03,5004,Clothing,1,45.0
1954,2023-12-27,5005,Sports,2,120.0
1955,2023-07-30,5006,Home,1,250.0
1956,2023-05-30,5007,Electronics,3,15.99
1957,2023-05-23,5008,Clothing,5,10.0
1958,2023-03-04,5009,Sports,1,450.0
1959,2023-08-16,5010,Home,2,45.5
1960,2023-04-14,5011,Beauty,3,12.99
1960,2023-04-14,5011,Beauty,3,12.99
1961,2023-12-25,5012,Toys,1,59.99
1962,2023-12-12,5013,Electronics,1,1200.0
1963,2023-04-17,5014,Sports,4,18.5
1964,2023-02-18,5015,Beauty,2,35.0
1965,2023-08-12,5016,Clothing,1,85.0
1966,2023-06-15,5017,Toys,5,9.99
1967,2023-11-10,5018,Home,1,199.99
1968,2023-07-31,5019,Electronics,2,
1969,2023-11-07,5020,Sports,1,89.0
1970,2023-08-18,5021,Beauty,1,110.0
1971,2023-11-12,5022,Clothing,3,22.5
1972,2023-04-30,5023,Toys,2,15.0
1973,2023-11-23,5024,Home,4,12.5
1974,2023-08-15,5025,Electronics,1,350.0
1975,2023-05-02,5026,Sports,2,65.0
1976,2023-05-04,5027,Beauty,4,8.99
1976,2023-05-04,5027,Beauty,4,8.99
1977,2023-01-16,5028,Clothing,1,120.0
1978,2023-07-31,5029,Toys,1,145.0
1979,2023-04-17,5030,Home,2,75.0
1980,2023-02-11,5001,Electronics,1,899.99
1981,2023-05-12,5002,Clothing,2,25.5
1982,2023-04-07,5003,Home,4,15.0
1983,2023-01-27,5004,Clothing,1,45.0
1984,2023-04-11,5005,Sports,2,120.0
1985,2023-12-30,5006,Home,1,250.0
1986,2023-07-20,5007,Electronics,3,15.99
1987,2023-05-18,5008,Clothing,5,10.0
1988,2023-11-12,5009,Sports,1,450.0
1989,2023-01-28,5010,Home,2,45.5
1990,2023-03-05,5011,Beauty,3,12.99
1991,2023-08-13,5012,Toys,1,59.99
1992,2023-11-05,5013,Electronics,1,1200.0
1993,2023-05-27,5014,Sports,4,18.5
1994,2023-03-27,5015,Beauty,2,35.0
1995,2023-04-27,5016,Clothing,1,85.0
1996,2023-09-23,5017,Toys,5,9.99
1997,2023-02-12,5018,,1,199.99
1998,2023-12-26,5019,Electronics,2,45.0
1999,2023-01-09,5020,Sports,1,89.0
2000,2023-01-10,5021,Beauty,1,110.0
2001,2023-02-04,5022,Clothing,3,22.5
2002,2023-10-21,5023,Toys,2,15.0
2003,2023-03-26,5024,Home,4,12.5
2004,2023-09-19,5025,Electronics,1,350.0
2005,2023-10-31,5026,Sports,2,65.0
2006,2023-08-04,5027,Beauty,4,8.99
2007,2023-07-29,5028,Clothing,1,120.0
2008,2023-09-22,5029,Toys,1,145.0
2009,2023-03-06,5030,Home,2,75.0
2010,2023-03-31,5001,Electronics,1,899.99
2011,2023-10-24,5002,Clothing,2,25.5
2012,2023-03-29,5003,Home,4,15.0
2013,2023-09-04,5004,Clothing,1,45.0
2014,2023-06-26,5005,Sports,2,120.0
2015,2023-08-18,5006,Home,1,250.0
2016,2023-03-22,5007,Electronics,3,15.99
2017,2023-05-05,5008,Clothing,5,10.0
2018,2023-07-16,5009,Sports,1,450.0
2019,2023-10-26,5010,Home,2,45.5
2020,2023-03-05,5011,Beauty,3,12.99
2021,2023-04-28,5012,Toys,1,59.99
2022,2023-12-18,5013,Electronics,1,1200.0
2023,2023-09-20,5014,Sports,4,18.5
2024,2023-10-22,5015,Beauty,2,35.0
2025,2023-08-14,5016,Clothing,1,85.0
2026,2023-11-26,5017,Toys,5,9.99
2027,2023-06-24,5018,Home,1,199.99
2028,2023-04-07,5019,Electronics,2,45.0
2029,2023-10-31,5020,Sports,1,89.0
2030,2023-10-06,5021,Beauty,1,110.0
2031,2023-02-16,5022,Clothing,3,22.5
2032,2023-08-19,5023,Toys,2,15.0
2033,2023-10-07,5024,,4,12.5
2034,2023-12-19,5025,Electronics,1,350.0
2035,2023-01-13,5026,Sports,2,65.0
2036,2023-08-25,5027,Beauty,4,8.99
2037,2023-06-04,5028,Clothing,1,120.0
2038,2023-12-22,5029,Toys,1,145.0
2039,2023-02-05,5030,Home,2,75.0
2040,2023-09-06,5001,Electronics,1,899.99
2041,2023-12-04,5002,Clothing,2,25.5
2042,2023-12-15,5003,Home,4,15.0
2043,2023-07-31,5004,Clothing,1,45.0
2044,2023-10-18,5005,Sports,2,120.0
2045,2023-04-08,5006,Home,1,250.0
2046,2023-04-18,5007,Electronics,3,15.99
2047,2023-11-25,5008,Clothing,5,10.0
2048,2023-10-18,5009,Sports,1,450.0
2049,2023-02-07,5010,Home,2,45.5
2050,2023-09-21,5011,Beauty,3,12.99
2051,2023-05-22,5012,Toys,1,59.99
2052,2023-01-05,5013,Electronics,1,1200.0
2053,2023-10-30,5014,Sports,4,18.5
2054,2023-06-04,5015,Beauty,2,35.0
2055,2023-12-02,5016,Clothing,1,85.0
2056,2023-07-20,5017,Toys,5,9.99
2057,2023-09-25,5018,Home,1,199.99
2058,2023-02-19,5019,Electronics,2,45.0
2059,2023-01-23,5020,Sports,1,89.0
2060,2023-02-11,5021,Beauty,1,110.0
2061,2023-09-09,5022,Clothing,3,22.5
2062,2023-11-05,5023,Toys,2,15.0
2063,2023-04-27,5024,Home,4,12.5
2064,2023-01-08,5025,Electronics,1,350.0
2065,2023-04-08,5026,Sports,2,65.0
2066,2023-02-02,5027,Beauty,4,8.99
2067,2023-08-20,5028,Clothing,1,120.0
2068,2023-09-14,5029,Toys,1,145.0
2069,2023-07-12,5030,Home,2,75.0
2070,2023-01-23,5001,Electronics,1,899.99
2071,2023-10-11,5002,,2,25.5
2072,2023-09-09,5003,Home,4,15.0
2073,2023-12-08,5004,Clothing,1,45.0
2074,2023-03-04,5005,Sports,2,120.0
2075,2023-09-21,5006,Home,1,250.0
2076,2023-11-25,5007,Electronics,3,15.99
2077,2023-07-04,5008,Clothing,5,10.0
2078,2023-06-18,5009,Sports,1,450.0
2079,2023-03-19,5010,Home,2,45.5
2080,2023-06-04,5011,Beauty,3,12.99
2081,2023-05-18,5012,Toys,1,59.99
2082,2023-07-19,5013,Electronics,1,1200.0
2083,2023-04-21,5014,Sports,4,18.5
2084,2023-10-30,5015,,2,35.0
2085,2023-10-27,5016,Clothing,1,85.0
2086,2023-12-03,5017,Toys,5,9.99
2087,2023-02-02,5018,Home,1,199.99
2088,2023-09-07,5019,Electronics,2,45.0
2089,2023-12-04,5020,Sports,1,89.0
2090,2023-07-10,5021,Beauty,1,110.0
2091,2023-11-07,5022,Clothing,3,22.5
2092,2023-10-03,5023,Toys,2,15.0
2093,2023-01-09,5024,Home,4,12.5
2094,2023-06-30,5025,Electronics,1,350.0
2095,2023-03-27,5026,Sports,2,65.0
2096,2023-04-04,5027,Beauty,4,8.99
2097,2023-12-30,5028,Clothing,1,120.0
2098,2023-02-27,5029,Toys,1,145.0
2099,2023-04-05,5030,Home,2,75.0
2100,2023-08-06,5001,Electronics,1,899.99
2101,2023-05-17,5002,Clothing,2,25.5
2102,2023-08-12,5003,Home,4,15.0
2103,2023-07-21,5004,Clothing,1,45.0
2104,2023-02-08,5005,,2,120.0
2105,2023-05-14,5006,Home,1,250.0
2106,2023-11-30,5007,Electronics,3,
2107,2023-09-06,5008,Clothing,5,10.0
2108,2023-02-07,5009,Sports,1,450.0
2109,2023-12-05,5010,Home,2,45.5
2110,2023-02-19,5011,Beauty,3,12.99
2111,2023-09-07,5012,Toys,1,59.99
2112,2023-05-11,5013,Electronics,1,1200.0
2113,2023-01-04,5014,,4,18.5
2114,2023-12-03,5015,Beauty,2,
2115,2023-04-23,5016,Clothing,1,85.0
2115,2023-04-23,5016,Clothing,1,85.0
2116,2023-12-03,5017,Toys,5,9.99
2117,2023-09-12,5018,Home,1,
2118,2023-07-16,5019,Electronics,2,45.0
2119,2023-11-02,5020,Sports,1,89.0
2120,2023-03-12,5021,Beauty,1,110.0
2121,2023-09-10,5022,Clothing,3,22.5
2122,2023-12-31,5023,Toys,2,15.0
2123,2023-01-13,5024,Home,4,12.5
2124,2023-06-14,5025,Electronics,1,350.0
2125,2023-10-16,5026,,2,65.0
2126,2023-05-10,5027,Beauty,4,8.99
2127,2023-03-15,5028,Clothing,1,120.0
2128,2023-08-29,5029,Toys,1,145.0
2129,2023-02-02,5030,,2,75.0
2130,2023-04-23,5001,Electronics,1,899.99
2131,2023-09-19,5002,,2,25.5
2132,2023-03-23,5003,,4,15.0
2133,2023-10-18,5004,Clothing,1,45.0
2134,2023-08-05,5005,Sports,2,120.0
2135,2023-06-14,5006,Home,1,250.0
2136,2023-02-26,5007,Electronics,3,15.99
2137,2023-02-15,5008,Clothing,5,10.0
2138,2023-12-06,5009,Sports,1,450.0
2139,2023-12-20,5010,Home,2,45.5
2140,2023-03-21,5011,Beauty,3,12.99
2141,2023-07-01,5012,Toys,1,59.99
2142,2023-06-17,5013,Electronics,1,1200.0
2143,2023-04-30,5014,Sports,4,18.5
2144,2023-09-28,5015,Beauty,2,35.0
2145,2023-02-22,5016,Clothing,1,85.0
2146,2023-05-25,5017,Toys,5,9.99
2147,2023-08-03,5018,Home,1,199.99
2148,2023-03-26,5019,Electronics,2,45.0
2149,2023-10-21,5020,,1,89.0
2150,2023-11-07,5021,Beauty,1,110.0
2151,2023-05-29,5022,Clothing,3,22.5
2152,2023-02-25,5023,Toys,2,15.0
2153,2023-10-23,5024,Home,4,12.5
2153,2023-10-23,5024,Home,4,12.5
2154,2023-08-20,5025,,1,350.0
2155,2023-08-08,5026,Sports,2,65.0
2156,2023-04-05,5027,Beauty,4,8.99
2157,2023-06-17,5028,Clothing,1,120.0
2158,2023-11-03,5029,Toys,1,145.0
2159,2023-12-17,5030,Home,2,75.0
2160,2023-01-13,5001,Electronics,1,899.99
2161,2023-05-17,5002,Clothing,2,25.5
2162,2023-09-08,5003,Home,4,15.0
2163,2023-09-23,5004,Clothing,1,45.0
2164,2023-03-20,5005,Sports,2,120.0
2165,2023-11-02,5006,Home,1,250.0
2166,2023-05-18,5007,Electronics,3,15.99
2167,2023-07-23,5008,Clothing,5,10.0
2168,2023-01-09,5009,Sports,1,
2169,2023-05-22,5010,Home,2,45.5
2170,2023-10-04,5011,Beauty,3,12.99
2171,2023-04-12,5012,Toys,1,
2172,2023-03-25,5013,Electronics,1,1200.0
2173,2023-03-02,5014,Sports,4,18.5
2174,2023-11-05,5015,Beauty,2,35.0
2175,2023-10-09,5016,Clothing,1,85.0
2176,2023-04-19,5017,Toys,5,9.99
2177,2023-05-15,5018,Home,1,199.99
